,year,month,month_sin,month_cos,buying_sessions,label,spent_money,spent_money_first_month,spent_money_second_month,buying_events_first_month,buying_events_second_month,all_events_first_month,all_events_second_month
4820,2022,2,0.8660254037844386,0.5000000000000001,7.0,0.0,1801.8600000000001,548.97,1208.0,0.0,2.0,0.0,17.0
4822,2022,3,1.0,6.123233995736766e-17,7.0,0.0,1801.8600000000001,548.97,1208.0,0.0,0.0,0.0,0.0
4829,2022,1,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
4832,2022,1,0.49999999999999994,0.8660254037844387,6.0,0.0,1741.72,358.0,794.72,2.0,0.0,19.0,0.0
4833,2022,3,1.0,6.123233995736766e-17,6.0,0.0,1741.72,358.0,794.72,0.0,0.0,0.0,0.0
4838,2022,3,1.0,6.123233995736766e-17,4.0,1.0,571.99,129.0,43.99,0.0,0.0,0.0,0.0
4840,2022,2,0.8660254037844386,0.5000000000000001,4.0,1.0,571.99,129.0,43.99,0.0,1.0,0.0,9.0
4841,2022,1,0.49999999999999994,0.8660254037844387,4.0,1.0,571.99,129.0,43.99,1.0,0.0,8.0,0.0
4844,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,77.0,0.0,77.0,0.0,0.0,8.0,0.0
4845,2022,3,1.0,6.123233995736766e-17,3.0,0.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0
4849,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,77.0,0.0,77.0,0.0,1.0,0.0,2.0
4851,2022,3,1.0,6.123233995736766e-17,3.0,1.0,792.0,112.0,0.0,0.0,0.0,0.0,0.0
4852,2022,1,0.49999999999999994,0.8660254037844387,3.0,1.0,792.0,112.0,0.0,1.0,0.0,2.0,0.0
4854,2022,2,0.8660254037844386,0.5000000000000001,3.0,1.0,792.0,112.0,0.0,0.0,0.0,0.0,6.0
4858,2022,1,0.49999999999999994,0.8660254037844387,4.0,1.0,551.99,59.0,0.0,1.0,0.0,3.0,0.0
4860,2022,3,1.0,6.123233995736766e-17,4.0,1.0,551.99,59.0,0.0,0.0,0.0,0.0,0.0
4862,2022,2,0.8660254037844386,0.5000000000000001,4.0,1.0,551.99,59.0,0.0,0.0,0.0,0.0,7.0
4863,2022,2,0.8660254037844386,0.5000000000000001,6.0,0.0,804.99,0.0,296.99,0.0,2.0,0.0,6.0
4864,2022,3,1.0,6.123233995736766e-17,6.0,0.0,804.99,0.0,296.99,0.0,0.0,0.0,0.0
4865,2022,1,0.49999999999999994,0.8660254037844387,6.0,0.0,804.99,0.0,296.99,0.0,0.0,6.0,0.0
4868,2022,3,1.0,6.123233995736766e-17,7.0,1.0,2626.97,782.98,630.0,0.0,0.0,0.0,0.0
4869,2022,2,0.8660254037844386,0.5000000000000001,7.0,1.0,2626.97,782.98,630.0,0.0,1.0,0.0,5.0
4871,2022,1,0.49999999999999994,0.8660254037844387,7.0,1.0,2626.97,782.98,630.0,3.0,0.0,10.0,0.0
4873,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,799.0,0.0,799.0,0.0,1.0,0.0,13.0
4875,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,799.0,0.0,799.0,0.0,0.0,2.0,0.0
4878,2022,2,0.8660254037844386,0.5000000000000001,5.0,0.0,644.99,0.0,0.0,0.0,0.0,0.0,0.0
4881,2022,1,0.49999999999999994,0.8660254037844387,5.0,0.0,644.99,0.0,0.0,0.0,0.0,5.0,0.0
4884,2022,3,1.0,6.123233995736766e-17,5.0,0.0,644.99,0.0,0.0,0.0,0.0,0.0,0.0
4892,2022,3,1.0,6.123233995736766e-17,3.0,0.0,506.75,506.75,0.0,0.0,0.0,0.0,0.0
4893,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,506.75,506.75,0.0,3.0,0.0,11.0,0.0
4894,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,506.75,506.75,0.0,0.0,0.0,0.0,0.0
4910,2022,3,1.0,6.123233995736766e-17,5.0,0.0,1771.53,619.0,1035.54,0.0,0.0,0.0,0.0
4913,2022,1,0.49999999999999994,0.8660254037844387,5.0,0.0,1771.53,619.0,1035.54,1.0,0.0,5.0,0.0
4915,2022,2,0.8660254037844386,0.5000000000000001,5.0,0.0,1771.53,619.0,1035.54,0.0,3.0,0.0,23.0
4931,2022,2,0.8660254037844386,0.5000000000000001,4.0,1.0,1826.0,79.0,1048.0,0.0,2.0,0.0,16.0
4933,2022,1,0.49999999999999994,0.8660254037844387,4.0,1.0,1826.0,79.0,1048.0,1.0,0.0,3.0,0.0
4936,2022,3,1.0,6.123233995736766e-17,4.0,1.0,1826.0,79.0,1048.0,0.0,0.0,0.0,0.0
4942,2022,3,1.0,6.123233995736766e-17,4.0,0.0,1292.0,429.0,773.0,0.0,0.0,0.0,0.0
4944,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,1292.0,429.0,773.0,1.0,0.0,12.0,0.0
4946,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,1292.0,429.0,773.0,0.0,1.0,0.0,4.0
4951,2022,3,1.0,6.123233995736766e-17,4.0,0.0,878.99,719.0,159.99,0.0,0.0,0.0,0.0
4953,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,878.99,719.0,159.99,1.0,0.0,14.0,0.0
4955,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,878.99,719.0,159.99,0.0,1.0,0.0,6.0
4958,2022,3,1.0,6.123233995736766e-17,3.0,0.0,2401.23,0.0,939.23,0.0,0.0,0.0,0.0
4959,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,2401.23,0.0,939.23,0.0,1.0,0.0,10.0
4960,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,2401.23,0.0,939.23,0.0,0.0,1.0,0.0
4965,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,728.0,728.0,0.0,1.0,0.0,10.0,0.0
4966,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,728.0,728.0,0.0,0.0,0.0,0.0,0.0
4967,2022,3,1.0,6.123233995736766e-17,1.0,0.0,728.0,728.0,0.0,0.0,0.0,0.0,0.0
4982,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
4990,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,721.94,721.94,0.0,0.0,0.0,0.0,6.0
4991,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,721.94,721.94,0.0,2.0,0.0,25.0,0.0
4993,2022,3,1.0,6.123233995736766e-17,2.0,0.0,721.94,721.94,0.0,0.0,0.0,0.0,0.0
5000,2022,3,1.0,6.123233995736766e-17,4.0,0.0,1150.9099999999999,950.92,0.0,0.0,0.0,0.0,0.0
5001,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,1150.9099999999999,950.92,0.0,2.0,0.0,21.0,0.0
5003,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,1150.9099999999999,950.92,0.0,0.0,0.0,0.0,5.0
5008,2022,3,1.0,6.123233995736766e-17,2.0,0.0,146.0,77.0,69.0,0.0,0.0,0.0,0.0
5009,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,146.0,77.0,69.0,1.0,0.0,2.0,0.0
5010,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,146.0,77.0,69.0,0.0,1.0,0.0,2.0
5017,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,1547.0,0.0,1118.0,0.0,3.0,0.0,18.0
5019,2022,3,1.0,6.123233995736766e-17,4.0,0.0,1547.0,0.0,1118.0,0.0,0.0,0.0,0.0
5022,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,1547.0,0.0,1118.0,0.0,0.0,39.0,0.0
5023,2022,3,1.0,6.123233995736766e-17,2.0,0.0,655.3,655.3,0.0,0.0,0.0,0.0,0.0
5024,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,655.3,655.3,0.0,1.0,0.0,2.0,0.0
5025,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,655.3,655.3,0.0,0.0,0.0,0.0,0.0
5050,2022,3,1.0,6.123233995736766e-17,3.0,0.0,1689.98,1589.99,0.0,0.0,0.0,0.0,0.0
5051,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,1689.98,1589.99,0.0,0.0,0.0,0.0,10.0
5053,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,1689.98,1589.99,0.0,2.0,0.0,9.0,0.0
5055,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,3.0
5057,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0
5060,2022,3,1.0,6.123233995736766e-17,2.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0
5064,2022,3,1.0,6.123233995736766e-17,2.0,0.0,134.88,0.0,54.98,0.0,0.0,0.0,0.0
5066,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,134.88,0.0,54.98,0.0,1.0,0.0,3.0
5067,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,134.88,0.0,54.98,0.0,0.0,0.0,0.0
5071,2022,3,1.0,6.123233995736766e-17,3.0,1.0,511.52,162.52,0.0,0.0,0.0,0.0,0.0
5072,2022,1,0.49999999999999994,0.8660254037844387,3.0,1.0,511.52,162.52,0.0,1.0,0.0,9.0,0.0
5073,2022,2,0.8660254037844386,0.5000000000000001,3.0,1.0,511.52,162.52,0.0,0.0,0.0,0.0,8.0
5079,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,43.99,43.99,0.0,1.0,0.0,13.0,0.0
5085,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,43.99,43.99,0.0,0.0,0.0,0.0,19.0
5086,2022,3,1.0,6.123233995736766e-17,3.0,0.0,632.99,0.0,632.99,0.0,0.0,0.0,0.0
5088,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,632.99,0.0,632.99,0.0,0.0,7.0,0.0
5097,2022,3,1.0,6.123233995736766e-17,8.0,1.0,3035.74,99.0,1783.0,0.0,0.0,0.0,0.0
5099,2022,1,0.49999999999999994,0.8660254037844387,8.0,1.0,3035.74,99.0,1783.0,1.0,0.0,6.0,0.0
5107,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,103.0,103.0,0.0,1.0,0.0,3.0,0.0
5112,2022,3,1.0,6.123233995736766e-17,7.0,1.0,915.03,59.0,182.99,0.0,0.0,0.0,0.0
5115,2022,1,0.49999999999999994,0.8660254037844387,7.0,1.0,915.03,59.0,182.99,1.0,0.0,12.0,0.0
5117,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,689.0,0.0,0.0,0.0,0.0,12.0,0.0
5118,2022,3,1.0,6.123233995736766e-17,2.0,0.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0
5121,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,429.0,429.0,0.0,1.0,0.0,2.0,0.0
5122,2022,3,1.0,6.123233995736766e-17,1.0,0.0,429.0,429.0,0.0,0.0,0.0,0.0,0.0
5143,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,295.55,295.55,0.0,1.0,0.0,3.0,0.0
5146,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,295.55,295.55,0.0,0.0,0.0,0.0,1.0
5148,2022,3,1.0,6.123233995736766e-17,2.0,0.0,295.55,295.55,0.0,0.0,0.0,0.0,0.0
5185,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,773.0,0.0,773.0,0.0,0.0,1.0,0.0
5187,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,773.0,0.0,773.0,0.0,1.0,0.0,12.0
5188,2022,3,1.0,6.123233995736766e-17,2.0,0.0,773.0,0.0,773.0,0.0,0.0,0.0,0.0
5194,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,99.0,99.0,0.0,1.0,0.0,7.0,0.0
5198,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0
5207,2022,3,1.0,6.123233995736766e-17,1.0,0.0,247.0,0.0,247.0,0.0,0.0,0.0,0.0
5208,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,247.0,0.0,247.0,0.0,1.0,0.0,12.0
5210,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,247.0,0.0,247.0,0.0,0.0,1.0,0.0
5217,2022,1,0.49999999999999994,0.8660254037844387,4.0,1.0,1246.44,155.44,259.0,1.0,0.0,30.0,0.0
5218,2022,3,1.0,6.123233995736766e-17,4.0,1.0,1246.44,155.44,259.0,0.0,0.0,0.0,0.0
5226,2022,2,0.8660254037844386,0.5000000000000001,4.0,1.0,1246.44,155.44,259.0,0.0,1.0,0.0,4.0
5238,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,43.99,0.0,0.0,0.0,0.0,8.0,0.0
5239,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,43.99,0.0,0.0,0.0,0.0,0.0,16.0
5245,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,117.99000000000001,59.0,0.0,0.0,0.0,0.0,13.0
5247,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,117.99000000000001,59.0,0.0,1.0,0.0,3.0,0.0
5248,2022,3,1.0,6.123233995736766e-17,4.0,0.0,117.99000000000001,59.0,0.0,0.0,0.0,0.0,0.0
5251,2022,3,1.0,6.123233995736766e-17,4.0,0.0,782.83,0.0,782.83,0.0,0.0,0.0,0.0
5252,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,782.83,0.0,782.83,0.0,2.0,0.0,18.0
5254,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,782.83,0.0,782.83,0.0,0.0,0.0,0.0
5258,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,708.0,0.0,147.0,0.0,0.0,5.0,0.0
5259,2022,3,1.0,6.123233995736766e-17,3.0,0.0,708.0,0.0,147.0,0.0,0.0,0.0,0.0
5261,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,708.0,0.0,147.0,0.0,1.0,0.0,5.0
5266,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,242.54000000000002,198.55,43.99,0.0,1.0,0.0,13.0
5272,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,242.54000000000002,198.55,43.99,2.0,0.0,21.0,0.0
5283,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,513.23,0.0,14.23,0.0,1.0,0.0,10.0
5285,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,513.23,0.0,14.23,0.0,0.0,20.0,0.0
5293,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,680.0,0.0,680.0,0.0,0.0,6.0,0.0
5295,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,680.0,0.0,680.0,0.0,1.0,0.0,14.0
5304,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,997.97,548.97,449.0,1.0,0.0,7.0,0.0
5305,2022,3,1.0,6.123233995736766e-17,2.0,0.0,997.97,548.97,449.0,0.0,0.0,0.0,0.0
5308,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,997.97,548.97,449.0,0.0,1.0,0.0,7.0
5318,2022,2,0.8660254037844386,0.5000000000000001,3.0,1.0,752.98,79.0,54.98,0.0,1.0,0.0,11.0
5321,2022,3,1.0,6.123233995736766e-17,3.0,1.0,752.98,79.0,54.98,0.0,0.0,0.0,0.0
5324,2022,1,0.49999999999999994,0.8660254037844387,3.0,1.0,752.98,79.0,54.98,1.0,0.0,14.0,0.0
5334,2022,3,1.0,6.123233995736766e-17,2.0,0.0,155.44,155.44,0.0,0.0,0.0,0.0,0.0
5335,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,155.44,155.44,0.0,1.0,0.0,4.0,0.0
5336,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,155.44,155.44,0.0,0.0,0.0,0.0,0.0
5348,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,162.52,0.0,162.52,0.0,1.0,0.0,2.0
5349,2022,3,1.0,6.123233995736766e-17,1.0,0.0,162.52,0.0,162.52,0.0,0.0,0.0,0.0
5351,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,162.52,0.0,162.52,0.0,0.0,0.0,0.0
5361,2022,3,1.0,6.123233995736766e-17,2.0,0.0,100.93,58.99,0.0,0.0,0.0,0.0,0.0
5362,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,100.93,58.99,0.0,0.0,0.0,0.0,9.0
5368,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,100.93,58.99,0.0,1.0,0.0,13.0,0.0
5383,2022,3,1.0,6.123233995736766e-17,3.0,0.0,1299.0,0.0,619.0,0.0,0.0,0.0,0.0
5385,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,1299.0,0.0,619.0,0.0,0.0,1.0,0.0
5386,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,1299.0,0.0,619.0,0.0,1.0,0.0,5.0
5395,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
5408,2022,3,1.0,6.123233995736766e-17,3.0,0.0,903.4,0.0,130.4,0.0,0.0,0.0,0.0
5409,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,903.4,0.0,130.4,0.0,0.0,7.0,0.0
5410,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,903.4,0.0,130.4,0.0,2.0,0.0,15.0
5419,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,238.1,0.0,0.0,0.0,0.0,1.0,0.0
5422,2022,3,1.0,6.123233995736766e-17,4.0,0.0,238.1,0.0,0.0,0.0,0.0,0.0,0.0
5433,2022,3,1.0,6.123233995736766e-17,3.0,0.0,837.4,766.0,71.4,0.0,0.0,0.0,0.0
5434,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,837.4,766.0,71.4,2.0,0.0,12.0,0.0
5437,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,837.4,766.0,71.4,0.0,1.0,0.0,5.0
5446,2022,3,1.0,6.123233995736766e-17,1.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0
5447,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,349.0,0.0,0.0,0.0,0.0,22.0,0.0
5451,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,7.0
5457,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,143.98,143.98,0.0,2.0,0.0,5.0,0.0
5460,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,143.98,143.98,0.0,0.0,0.0,0.0,1.0
5461,2022,3,1.0,6.123233995736766e-17,3.0,0.0,842.0,763.0,0.0,0.0,0.0,0.0,0.0
5463,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,842.0,763.0,0.0,1.0,0.0,3.0,0.0
5473,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,14.6,14.6,0.0,1.0,0.0,11.0,0.0
5477,2022,3,1.0,6.123233995736766e-17,1.0,0.0,14.6,14.6,0.0,0.0,0.0,0.0,0.0
5478,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,14.6,14.6,0.0,0.0,0.0,0.0,0.0
5483,2022,1,0.49999999999999994,0.8660254037844387,8.0,1.0,1124.89,79.9,0.0,2.0,0.0,21.0,0.0
5484,2022,2,0.8660254037844386,0.5000000000000001,8.0,1.0,1124.89,79.9,0.0,0.0,0.0,0.0,3.0
5503,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,629.74,0.0,629.74,0.0,1.0,0.0,11.0
5522,2022,3,1.0,6.123233995736766e-17,4.0,0.0,111.9,34.9,0.0,0.0,0.0,0.0,0.0
5523,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,111.9,34.9,0.0,0.0,0.0,0.0,0.0
5524,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,111.9,34.9,0.0,1.0,0.0,3.0,0.0
5530,2022,3,1.0,6.123233995736766e-17,8.0,0.0,2318.78,836.79,1481.99,0.0,0.0,0.0,0.0
5531,2022,2,0.8660254037844386,0.5000000000000001,8.0,0.0,2318.78,836.79,1481.99,0.0,3.0,0.0,45.0
5536,2022,1,0.49999999999999994,0.8660254037844387,8.0,0.0,2318.78,836.79,1481.99,4.0,0.0,18.0,0.0
5541,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,247.27,0.0,247.27,0.0,1.0,0.0,3.0
5542,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,247.27,0.0,247.27,0.0,0.0,0.0,0.0
5543,2022,3,1.0,6.123233995736766e-17,4.0,0.0,247.27,0.0,247.27,0.0,0.0,0.0,0.0
5551,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,736.97,0.0,548.97,0.0,0.0,1.0,0.0
5552,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,736.97,0.0,548.97,0.0,1.0,0.0,4.0
5554,2022,3,1.0,6.123233995736766e-17,2.0,0.0,736.97,0.0,548.97,0.0,0.0,0.0,0.0
5561,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,280.99,164.0,0.0,0.0,0.0,0.0,0.0
5563,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,280.99,164.0,0.0,2.0,0.0,15.0,0.0
5565,2022,3,1.0,6.123233995736766e-17,3.0,0.0,280.99,164.0,0.0,0.0,0.0,0.0,0.0
5570,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,670.83,670.83,0.0,0.0,0.0,0.0,1.0
5571,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,670.83,670.83,0.0,1.0,0.0,12.0,0.0
5576,2022,3,1.0,6.123233995736766e-17,1.0,0.0,670.83,670.83,0.0,0.0,0.0,0.0,0.0
5587,2022,2,0.8660254037844386,0.5000000000000001,4.0,1.0,1347.09,77.0,0.0,0.0,0.0,0.0,6.0
5588,2022,1,0.49999999999999994,0.8660254037844387,4.0,1.0,1347.09,77.0,0.0,1.0,0.0,3.0,0.0
5595,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,58.99,0.0,58.99,0.0,0.0,0.0,0.0
5596,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,58.99,0.0,58.99,0.0,1.0,0.0,14.0
5600,2022,2,0.8660254037844386,0.5000000000000001,9.0,0.0,2497.2799999999997,787.0,1068.23,0.0,2.0,0.0,18.0
5602,2022,3,1.0,6.123233995736766e-17,9.0,0.0,2497.2799999999997,787.0,1068.23,0.0,0.0,0.0,0.0
5604,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,102.58000000000001,0.0,14.6,0.0,1.0,0.0,17.0
5606,2022,3,1.0,6.123233995736766e-17,3.0,0.0,102.58000000000001,0.0,14.6,0.0,0.0,0.0,0.0
5614,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,379.0,0.0,379.0,0.0,1.0,0.0,8.0
5617,2022,3,1.0,6.123233995736766e-17,1.0,0.0,939.0,0.0,939.0,0.0,0.0,0.0,0.0
5620,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,939.0,0.0,939.0,0.0,1.0,0.0,7.0
5622,2022,3,1.0,6.123233995736766e-17,3.0,0.0,199.99,0.0,0.0,0.0,0.0,0.0,0.0
5623,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,199.99,0.0,0.0,0.0,0.0,0.0,0.0
5628,2022,1,0.49999999999999994,0.8660254037844387,2.0,1.0,746.99,385.0,0.0,1.0,0.0,3.0,0.0
5629,2022,3,1.0,6.123233995736766e-17,2.0,1.0,746.99,385.0,0.0,0.0,0.0,0.0,0.0
5630,2022,2,0.8660254037844386,0.5000000000000001,2.0,1.0,746.99,385.0,0.0,0.0,0.0,0.0,0.0
5635,2022,3,1.0,6.123233995736766e-17,1.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0
5638,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0
5639,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,680.0,0.0,0.0,0.0,0.0,3.0,0.0
5649,2022,3,1.0,6.123233995736766e-17,3.0,0.0,816.99,43.99,773.0,0.0,0.0,0.0,0.0
5650,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,816.99,43.99,773.0,0.0,1.0,0.0,2.0
5652,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,816.99,43.99,773.0,1.0,0.0,6.0,0.0
5663,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,255.0,0.0,255.0,0.0,0.0,16.0,0.0
5664,2022,3,1.0,6.123233995736766e-17,1.0,0.0,255.0,0.0,255.0,0.0,0.0,0.0,0.0
5666,2022,1,0.49999999999999994,0.8660254037844387,7.0,0.0,2192.59,765.0,772.29,3.0,0.0,44.0,0.0
5667,2022,3,1.0,6.123233995736766e-17,7.0,0.0,2192.59,765.0,772.29,0.0,0.0,0.0,0.0
5670,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,670.83,0.0,0.0,0.0,0.0,3.0,0.0
5671,2022,3,1.0,6.123233995736766e-17,1.0,0.0,670.83,0.0,0.0,0.0,0.0,0.0,0.0
5675,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,198.0,99.0,99.0,0.0,1.0,0.0,8.0
5677,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,198.0,99.0,99.0,1.0,0.0,6.0,0.0
5679,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,639.0,639.0,0.0,1.0,0.0,6.0,0.0
5680,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,639.0,639.0,0.0,0.0,0.0,0.0,8.0
5688,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,179.0,0.0,0.0,0.0,0.0,1.0,0.0
5690,2022,3,1.0,6.123233995736766e-17,1.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
5691,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,1.0
5695,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,354.99,255.0,0.0,1.0,0.0,5.0,0.0
5697,2022,3,1.0,6.123233995736766e-17,3.0,0.0,354.99,255.0,0.0,0.0,0.0,0.0,0.0
5698,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,354.99,255.0,0.0,0.0,0.0,0.0,2.0
5700,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,629.74,629.74,0.0,1.0,0.0,2.0,0.0
5701,2022,3,1.0,6.123233995736766e-17,3.0,0.0,629.74,629.74,0.0,0.0,0.0,0.0,0.0
5702,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,629.74,629.74,0.0,0.0,0.0,0.0,1.0
5705,2022,3,1.0,6.123233995736766e-17,2.0,0.0,670.0,670.0,0.0,0.0,0.0,0.0,0.0
5706,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,670.0,670.0,0.0,1.0,0.0,20.0,0.0
5708,2022,2,0.8660254037844386,0.5000000000000001,2.0,1.0,236.99,77.0,0.0,0.0,0.0,0.0,10.0
5710,2022,1,0.49999999999999994,0.8660254037844387,2.0,1.0,236.99,77.0,0.0,1.0,0.0,6.0,0.0
5711,2022,3,1.0,6.123233995736766e-17,2.0,1.0,236.99,77.0,0.0,0.0,0.0,0.0,0.0
